,game_id,season,game_type,week,gameday,weekday,gametime,away_team,home_team,away_score,home_score,home_result,stadium,location,roof,surface,old_game_id
0,2006_01_MIA_PIT,2006,REG,1,2006-09-07,Thursday,20:30,MIA,PIT,17,28,11,Heinz Field,Home,outdoors,dessograss,2006090700
1,2006_01_ATL_CAR,2006,REG,1,2006-09-10,Sunday,13:00,ATL,CAR,20,6,-14,Bank of America Stadium,Home,outdoors,grass,2006091000
2,2006_01_NO_CLE,2006,REG,1,2006-09-10,Sunday,13:00,NO,CLE,19,14,-5,Cleveland Browns Stadium,Home,outdoors,grass,2006091001
3,2006_01_SEA_DET,2006,REG,1,2006-09-10,Sunday,13:00,SEA,DET,9,6,-3,Ford Field,Home,dome,fieldturf,2006091002
4,2006_01_PHI_HOU,2006,REG,1,2006-09-10,Sunday,13:00,PHI,HOU,24,10,-14,Reliant Stadium,Home,closed,grass,2006091003
5,2006_01_CIN_KC,2006,REG,1,2006-09-10,Sunday,13:00,CIN,KC,23,10,-13,Arrowhead Stadium,Home,outdoors,grass,2006091004
6,2006_01_BUF_NE,2006,REG,1,2006-09-10,Sunday,13:00,BUF,NE,17,19,2,Gillette Stadium,Home,outdoors,grass,2006091005
7,2006_01_DEN_STL,2006,REG,1,2006-09-10,Sunday,13:00,DEN,STL,10,18,8,Edward Jones Dome,Home,dome,fieldturf,2006091006
8,2006_01_BAL_TB,2006,REG,1,2006-09-10,Sunday,13:00,BAL,TB,27,0,-27,Raymond James Stadium,Home,outdoors,grass,2006091007
9,2006_01_NYJ_TEN,2006,REG,1,2006-09-10,Sunday,13:00,NYJ,TEN,23,16,-7,LP Field,Home,outdoors,grass,2006091008
10,2006_01_SF_ARI,2006,REG,1,2006-09-10,Sunday,16:15,SF,ARI,27,34,7,University of Phoenix Stadium,Home,closed,grass,2006091009
11,2006_01_CHI_GB,2006,REG,1,2006-09-10,Sunday,16:15,CHI,GB,26,0,-26,Lambeau Field,Home,outdoors,grass,2006091010
12,2006_01_DAL_JAX,2006,REG,1,2006-09-10,Sunday,16:15,DAL,JAX,17,24,7,Alltel Stadium,Home,outdoors,grass,2006091011
13,2006_01_IND_NYG,2006,REG,1,2006-09-10,Sunday,20:15,IND,NYG,26,21,-5,Giants Stadium,Home,outdoors,fieldturf,2006091012
14,2006_01_MIN_WAS,2006,REG,1,2006-09-11,Monday,19:00,MIN,WAS,19,16,-3,FedExField,Home,outdoors,grass,2006091100
15,2006_01_SD_OAK,2006,REG,1,2006-09-11,Monday,22:15,SD,OAK,27,0,-27,McAfee Coliseum,Home,outdoors,grass,2006091101
16,2006_02_TB_ATL,2006,REG,2,2006-09-17,Sunday,13:00,TB,ATL,3,14,11,Georgia Dome,Home,dome,fieldturf,2006091700
17,2006_02_OAK_BAL,2006,REG,2,2006-09-17,Sunday,13:00,OAK,BAL,6,28,22,M&T Bank Stadium,Home,outdoors,sportturf,2006091701
18,2006_02_DET_CHI,2006,REG,2,2006-09-17,Sunday,13:00,DET,CHI,7,34,27,Soldier Field,Home,outdoors,grass,2006091702
19,2006_02_CLE_CIN,2006,REG,2,2006-09-17,Sunday,13:00,CLE,CIN,17,34,17,Paul Brown Stadium,Home,outdoors,fieldturf,2006091703
20,2006_02_NO_GB,2006,REG,2,2006-09-17,Sunday,13:00,NO,GB,34,27,-7,Lambeau Field,Home,outdoors,grass,2006091704
21,2006_02_HOU_IND,2006,REG,2,2006-09-17,Sunday,13:00,HOU,IND,24,43,19,RCA Dome,Home,dome,fieldturf,2006091705
22,2006_02_BUF_MIA,2006,REG,2,2006-09-17,Sunday,13:00,BUF,MIA,16,6,-10,Dolphin Stadium,Home,outdoors,grass,2006091706
23,2006_02_CAR_MIN,2006,REG,2,2006-09-17,Sunday,13:00,CAR,MIN,13,16,3,Hubert H. Humphrey Metrodome,Home,dome,fieldturf,2006091707
24,2006_02_NYG_PHI,2006,REG,2,2006-09-17,Sunday,13:00,NYG,PHI,30,24,-6,Lincoln Financial Field,Home,outdoors,grass,2006091708
25,2006_02_ARI_SEA,2006,REG,2,2006-09-17,Sunday,16:05,ARI,SEA,10,21,11,Qwest Field,Home,outdoors,fieldturf,2006091710
26,2006_02_STL_SF,2006,REG,2,2006-09-17,Sunday,16:05,STL,SF,13,20,7,Monster Park,Home,outdoors,grass,2006091709
27,2006_02_KC_DEN,2006,REG,2,2006-09-17,Sunday,16:15,KC,DEN,6,9,3,Invesco Field at Mile High,Home,outdoors,grass,2006091711
28,2006_02_NE_NYJ,2006,REG,2,2006-09-17,Sunday,16:15,NE,NYJ,24,17,-7,Giants Stadium,Home,outdoors,fieldturf,2006091712
29,2006_02_TEN_SD,2006,REG,2,2006-09-17,Sunday,16:15,TEN,SD,7,40,33,Qualcomm Stadium,Home,outdoors,grass,2006091713
30,2006_02_WAS_DAL,2006,REG,2,2006-09-17,Sunday,20:15,WAS,DAL,10,27,17,Texas Stadium,Home,outdoors,fieldturf,2006091714
31,2006_02_PIT_JAX,2006,REG,2,2006-09-18,Monday,20:30,PIT,JAX,0,9,9,Alltel Stadium,Home,outdoors,grass,2006091800
32,2006_03_NYJ_BUF,2006,REG,3,2006-09-24,Sunday,13:00,NYJ,BUF,28,20,-8,Ralph Wilson Stadium,Home,outdoors,astroplay,2006092400
33,2006_03_GB_DET,2006,REG,3,2006-09-24,Sunday,13:00,GB,DET,31,24,-7,Ford Field,Home,dome,fieldturf,2006092401
34,2006_03_WAS_HOU,2006,REG,3,2006-09-24,Sunday,13:00,WAS,HOU,31,15,-16,Reliant Stadium,Home,closed,grass,2006092402
