,game_id,season,game_type,week,gameday,weekday,gametime,away_team,home_team,away_score,home_score,home_result,stadium,location,roof,surface,old_game_id
0,2004_01_IND_NE,2004,REG,1,2004-09-09,Thursday,09:00,IND,NE,24,27,3,Gillette Stadium,Home,outdoors,grass,2004090900
1,2004_01_TEN_MIA,2004,REG,1,2004-09-11,Saturday,13:00,TEN,MIA,17,7,-10,Pro Player Stadium,Home,outdoors,grass,2004091100
2,2004_01_JAX_BUF,2004,REG,1,2004-09-12,Sunday,13:00,JAX,BUF,13,10,-3,Ralph Wilson Stadium,Home,outdoors,astroplay,2004091200
3,2004_01_DET_CHI,2004,REG,1,2004-09-12,Sunday,13:00,DET,CHI,20,16,-4,Soldier Field,Home,outdoors,grass,2004091201
4,2004_01_BAL_CLE,2004,REG,1,2004-09-12,Sunday,13:00,BAL,CLE,3,20,17,Cleveland Browns Stadium,Home,outdoors,grass,2004091202
5,2004_01_SD_HOU,2004,REG,1,2004-09-12,Sunday,13:00,SD,HOU,27,20,-7,Reliant Stadium,Home,closed,grass,2004091203
6,2004_01_SEA_NO,2004,REG,1,2004-09-12,Sunday,13:00,SEA,NO,21,7,-14,Louisiana Superdome,Home,dome,fieldturf,2004091205
7,2004_01_CIN_NYJ,2004,REG,1,2004-09-12,Sunday,13:00,CIN,NYJ,24,31,7,Giants Stadium,Home,outdoors,fieldturf,2004091206
8,2004_01_OAK_PIT,2004,REG,1,2004-09-12,Sunday,13:00,OAK,PIT,21,24,3,Heinz Field,Home,outdoors,dessograss,2004091207
9,2004_01_ARI_STL,2004,REG,1,2004-09-12,Sunday,13:00,ARI,STL,10,17,7,Edward Jones Dome,Home,dome,astroturf,2004091208
10,2004_01_TB_WAS,2004,REG,1,2004-09-12,Sunday,13:00,TB,WAS,10,16,6,FedExField,Home,outdoors,grass,2004091209
11,2004_01_DAL_MIN,2004,REG,1,2004-09-12,Sunday,16:15,DAL,MIN,17,35,18,Hubert H. Humphrey Metrodome,Home,dome,fieldturf,2004091210
12,2004_01_NYG_PHI,2004,REG,1,2004-09-12,Sunday,16:15,NYG,PHI,17,31,14,Lincoln Financial Field,Home,outdoors,grass,2004091211
13,2004_01_ATL_SF,2004,REG,1,2004-09-12,Sunday,16:15,ATL,SF,21,19,-2,3Com Park,Home,outdoors,grass,2004091212
14,2004_01_KC_DEN,2004,REG,1,2004-09-12,Sunday,20:30,KC,DEN,24,34,10,Invesco Field at Mile High,Home,outdoors,grass,2004091213
15,2004_01_GB_CAR,2004,REG,1,2004-09-13,Monday,09:00,GB,CAR,24,14,-10,Bank of America Stadium,Home,outdoors,grass,2004091300
16,2004_02_STL_ATL,2004,REG,2,2004-09-19,Sunday,13:00,STL,ATL,17,34,17,Georgia Dome,Home,dome,fieldturf,2004091900
17,2004_02_PIT_BAL,2004,REG,2,2004-09-19,Sunday,13:00,PIT,BAL,13,30,17,M&T Bank Stadium,Home,outdoors,sportturf,2004091901
18,2004_02_HOU_DET,2004,REG,2,2004-09-19,Sunday,13:00,HOU,DET,16,28,12,Ford Field,Home,dome,fieldturf,2004091902
19,2004_02_CHI_GB,2004,REG,2,2004-09-19,Sunday,13:00,CHI,GB,21,10,-11,Lambeau Field,Home,outdoors,grass,2004091903
20,2004_02_DEN_JAX,2004,REG,2,2004-09-19,Sunday,13:00,DEN,JAX,6,7,1,Alltel Stadium,Home,outdoors,grass,2004091904
21,2004_02_CAR_KC,2004,REG,2,2004-09-19,Sunday,13:00,CAR,KC,28,17,-11,Arrowhead Stadium,Home,outdoors,grass,2004091905
22,2004_02_SF_NO,2004,REG,2,2004-09-19,Sunday,13:00,SF,NO,27,30,3,Louisiana Superdome,Home,dome,fieldturf,2004091906
23,2004_02_WAS_NYG,2004,REG,2,2004-09-19,Sunday,13:00,WAS,NYG,14,20,6,Giants Stadium,Home,outdoors,fieldturf,2004091907
24,2004_02_IND_TEN,2004,REG,2,2004-09-19,Sunday,13:00,IND,TEN,31,17,-14,The Coliseum,Home,outdoors,grass,2004091908
25,2004_02_SEA_TB,2004,REG,2,2004-09-19,Sunday,16:05,SEA,TB,10,6,-4,Raymond James Stadium,Home,outdoors,grass,2004091909
26,2004_02_NE_ARI,2004,REG,2,2004-09-19,Sunday,16:15,NE,ARI,23,12,-11,Sun Devil Stadium,Home,outdoors,grass,2004091910
27,2004_02_CLE_DAL,2004,REG,2,2004-09-19,Sunday,16:15,CLE,DAL,12,19,7,Texas Stadium,Home,outdoors,fieldturf,2004091911
28,2004_02_BUF_OAK,2004,REG,2,2004-09-19,Sunday,16:15,BUF,OAK,10,13,3,McAfee Coliseum,Home,outdoors,grass,2004091912
29,2004_02_NYJ_SD,2004,REG,2,2004-09-19,Sunday,16:15,NYJ,SD,34,28,-6,Qualcomm Stadium,Home,outdoors,grass,2004091913
