,game_id,season,game_type,week,gameday,weekday,gametime,away_team,home_team,away_score,home_score,home_result,stadium,location,roof,surface,old_game_id
0,2012_01_DAL_NYG,2012,REG,1,2012-09-05,Wednesday,20:30,DAL,NYG,24,17,-7,MetLife Stadium,Home,outdoors,fieldturf,2012090500
1,2012_01_IND_CHI,2012,REG,1,2012-09-09,Sunday,13:00,IND,CHI,21,41,20,Soldier Field,Home,outdoors,grass,2012090900
2,2012_01_PHI_CLE,2012,REG,1,2012-09-09,Sunday,13:00,PHI,CLE,17,16,-1,Cleveland Browns Stadium,Home,outdoors,grass,2012090907
3,2012_01_STL_DET,2012,REG,1,2012-09-09,Sunday,13:00,STL,DET,23,27,4,Ford Field,Home,dome,fieldturf,2012090905
4,2012_01_MIA_HOU,2012,REG,1,2012-09-09,Sunday,13:00,MIA,HOU,10,30,20,Reliant Stadium,Home,closed,grass,2012090903
5,2012_01_ATL_KC,2012,REG,1,2012-09-09,Sunday,13:00,ATL,KC,40,24,-16,Arrowhead Stadium,Home,outdoors,grass,2012090908
6,2012_01_JAX_MIN,2012,REG,1,2012-09-09,Sunday,13:00,JAX,MIN,23,26,3,Mall of America Field,Home,dome,sportturf,2012090901
7,2012_01_WAS_NO,2012,REG,1,2012-09-09,Sunday,13:00,WAS,NO,40,32,-8,Mercedes-Benz Superdome,Home,dome,sportturf,2012090906
8,2012_01_BUF_NYJ,2012,REG,1,2012-09-09,Sunday,13:00,BUF,NYJ,28,48,20,MetLife Stadium,Home,outdoors,fieldturf,2012090902
9,2012_01_NE_TEN,2012,REG,1,2012-09-09,Sunday,13:00,NE,TEN,34,13,-21,LP Field,Home,outdoors,grass,2012090904
10,2012_01_SEA_ARI,2012,REG,1,2012-09-09,Sunday,16:25,SEA,ARI,16,20,4,University of Phoenix Stadium,Home,closed,grass,2012090910
11,2012_01_SF_GB,2012,REG,1,2012-09-09,Sunday,16:25,SF,GB,30,22,-8,Lambeau Field,Home,outdoors,grass,2012090909
12,2012_01_CAR_TB,2012,REG,1,2012-09-09,Sunday,16:25,CAR,TB,10,16,6,Raymond James Stadium,Home,outdoors,grass,2012090911
13,2012_01_PIT_DEN,2012,REG,1,2012-09-09,Sunday,20:20,PIT,DEN,19,31,12,Sports Authority Field at Mile High,Home,outdoors,grass,2012090912
14,2012_01_CIN_BAL,2012,REG,1,2012-09-10,Monday,19:00,CIN,BAL,13,44,31,M&T Bank Stadium,Home,outdoors,sportturf,2012091000
15,2012_01_SD_OAK,2012,REG,1,2012-09-10,Monday,22:15,SD,OAK,22,14,-8,O.co Coliseum,Home,outdoors,grass,2012091001
16,2012_02_CHI_GB,2012,REG,2,2012-09-13,Thursday,20:20,CHI,GB,10,23,13,Lambeau Field,Home,outdoors,grass,2012091300
17,2012_02_KC_BUF,2012,REG,2,2012-09-16,Sunday,13:00,KC,BUF,17,35,18,Ralph Wilson Stadium,Home,outdoors,a_turf,2012091605
18,2012_02_NO_CAR,2012,REG,2,2012-09-16,Sunday,13:00,NO,CAR,27,35,8,Bank of America Stadium,Home,outdoors,grass,2012091601
19,2012_02_CLE_CIN,2012,REG,2,2012-09-16,Sunday,13:00,CLE,CIN,27,34,7,Paul Brown Stadium,Home,outdoors,fieldturf,2012091606
20,2012_02_MIN_IND,2012,REG,2,2012-09-16,Sunday,13:00,MIN,IND,20,23,3,Lucas Oil Stadium,Home,open,fieldturf,2012091603
21,2012_02_HOU_JAX,2012,REG,2,2012-09-16,Sunday,13:00,HOU,JAX,27,7,-20,EverBank Field,Home,outdoors,grass,2012091607
22,2012_02_OAK_MIA,2012,REG,2,2012-09-16,Sunday,13:00,OAK,MIA,13,35,22,Sun Life Stadium,Home,outdoors,grass,2012091612
23,2012_02_ARI_NE,2012,REG,2,2012-09-16,Sunday,13:00,ARI,NE,20,18,-2,Gillette Stadium,Home,outdoors,fieldturf,2012091602
24,2012_02_TB_NYG,2012,REG,2,2012-09-16,Sunday,13:00,TB,NYG,34,41,7,MetLife Stadium,Home,outdoors,fieldturf,2012091600
25,2012_02_BAL_PHI,2012,REG,2,2012-09-16,Sunday,13:00,BAL,PHI,23,24,1,Lincoln Financial Field,Home,outdoors,grass,2012091604
26,2012_02_DAL_SEA,2012,REG,2,2012-09-16,Sunday,16:05,DAL,SEA,7,27,20,CenturyLink Field,Home,outdoors,fieldturf,2012091608
27,2012_02_WAS_STL,2012,REG,2,2012-09-16,Sunday,16:05,WAS,STL,28,31,3,Edward Jones Dome,Home,dome,astroplay,2012091609
28,2012_02_NYJ_PIT,2012,REG,2,2012-09-16,Sunday,16:25,NYJ,PIT,10,27,17,Heinz Field,Home,outdoors,grass,2012091610
29,2012_02_TEN_SD,2012,REG,2,2012-09-16,Sunday,16:25,TEN,SD,10,38,28,Qualcomm Stadium,Home,outdoors,grass,2012091611
30,2012_02_DET_SF,2012,REG,2,2012-09-16,Sunday,20:20,DET,SF,19,27,8,Candlestick Park,Home,outdoors,grass,2012091613
31,2012_02_DEN_ATL,2012,REG,2,2012-09-17,Monday,20:30,DEN,ATL,21,27,6,Georgia Dome,Home,dome,fieldturf,2012091700
32,2012_03_NYG_CAR,2012,REG,3,2012-09-20,Thursday,20:20,NYG,CAR,36,7,-29,Bank of America Stadium,Home,outdoors,grass,2012092000
33,2012_03_STL_CHI,2012,REG,3,2012-09-23,Sunday,13:00,STL,CHI,6,23,17,Soldier Field,Home,outdoors,grass,2012092301
34,2012_03_BUF_CLE,2012,REG,3,2012-09-23,Sunday,13:00,BUF,CLE,24,14,-10,Cleveland Browns Stadium,Home,outdoors,grass,2012092307
35,2012_03_TB_DAL,2012,REG,3,2012-09-23,Sunday,13:00,TB,DAL,10,16,6,Cowboys Stadium,Home,closed,matrixturf,2012092300
36,2012_03_JAX_IND,2012,REG,3,2012-09-23,Sunday,13:00,JAX,IND,22,17,-5,Lucas Oil Stadium,Home,open,fieldturf,2012092308
37,2012_03_NYJ_MIA,2012,REG,3,2012-09-23,Sunday,13:00,NYJ,MIA,23,20,-3,Sun Life Stadium,Home,outdoors,grass,2012092306
38,2012_03_SF_MIN,2012,REG,3,2012-09-23,Sunday,13:00,SF,MIN,13,24,11,Mall of America Field,Home,dome,sportturf,2012092302
39,2012_03_KC_NO,2012,REG,3,2012-09-23,Sunday,13:00,KC,NO,27,24,-3,Mercedes-Benz Superdome,Home,dome,sportturf,2012092305
40,2012_03_DET_TEN,2012,REG,3,2012-09-23,Sunday,13:00,DET,TEN,41,44,3,LP Field,Home,outdoors,grass,2012092303
41,2012_03_CIN_WAS,2012,REG,3,2012-09-23,Sunday,13:00,CIN,WAS,38,31,-7,FedExField,Home,outdoors,grass,2012092304
42,2012_03_PHI_ARI,2012,REG,3,2012-09-23,Sunday,16:05,PHI,ARI,6,27,21,University of Phoenix Stadium,Home,closed,grass,2012092309
43,2012_03_ATL_SD,2012,REG,3,2012-09-23,Sunday,16:05,ATL,SD,27,3,-24,Qualcomm Stadium,Home,outdoors,grass,2012092310
44,2012_03_HOU_DEN,2012,REG,3,2012-09-23,Sunday,16:25,HOU,DEN,31,25,-6,Sports Authority Field at Mile High,Home,outdoors,grass,2012092311
45,2012_03_PIT_OAK,2012,REG,3,2012-09-23,Sunday,16:25,PIT,OAK,31,34,3,O.co Coliseum,Home,outdoors,grass,2012092312
46,2012_03_NE_BAL,2012,REG,3,2012-09-23,Sunday,20:20,NE,BAL,30,31,1,M&T Bank Stadium,Home,outdoors,sportturf,2012092313
47,2012_03_GB_SEA,2012,REG,3,2012-09-24,Monday,20:30,GB,SEA,12,14,2,CenturyLink Field,Home,outdoors,fieldturf,2012092400
48,2012_04_CLE_BAL,2012,REG,4,2012-09-27,Thursday,20:20,CLE,BAL,16,23,7,M&T Bank Stadium,Home,outdoors,sportturf,2012092700
49,2012_04_CAR_ATL,2012,REG,4,2012-09-30,Sunday,13:00,CAR,ATL,28,30,2,Georgia Dome,Home,dome,fieldturf,2012093004
50,2012_04_NE_BUF,2012,REG,4,2012-09-30,Sunday,13:00,NE,BUF,52,28,-24,Ralph Wilson Stadium,Home,outdoors,a_turf,2012093000
51,2012_04_MIN_DET,2012,REG,4,2012-09-30,Sunday,13:00,MIN,DET,20,13,-7,Ford Field,Home,dome,fieldturf,2012093003
52,2012_04_TEN_HOU,2012,REG,4,2012-09-30,Sunday,13:00,TEN,HOU,14,38,24,Reliant Stadium,Home,closed,grass,2012093001
53,2012_04_SD_KC,2012,REG,4,2012-09-30,Sunday,13:00,SD,KC,37,20,-17,Arrowhead Stadium,Home,outdoors,grass,2012093002
54,2012_04_SF_NYJ,2012,REG,4,2012-09-30,Sunday,13:00,SF,NYJ,34,0,-34,MetLife Stadium,Home,outdoors,fieldturf,2012093006
55,2012_04_SEA_STL,2012,REG,4,2012-09-30,Sunday,13:00,SEA,STL,13,19,6,Edward Jones Dome,Home,dome,astroplay,2012093005
56,2012_04_MIA_ARI,2012,REG,4,2012-09-30,Sunday,16:05,MIA,ARI,21,24,3,University of Phoenix Stadium,Home,closed,grass,2012093007
57,2012_04_OAK_DEN,2012,REG,4,2012-09-30,Sunday,16:05,OAK,DEN,6,37,31,Sports Authority Field at Mile High,Home,outdoors,grass,2012093008
58,2012_04_CIN_JAX,2012,REG,4,2012-09-30,Sunday,16:05,CIN,JAX,27,10,-17,EverBank Field,Home,outdoors,grass,2012093009
59,2012_04_NO_GB,2012,REG,4,2012-09-30,Sunday,16:25,NO,GB,27,28,1,Lambeau Field,Home,outdoors,grass,2012093010
60,2012_04_WAS_TB,2012,REG,4,2012-09-30,Sunday,16:25,WAS,TB,24,22,-2,Raymond James Stadium,Home,outdoors,grass,2012093011
61,2012_04_NYG_PHI,2012,REG,4,2012-09-30,Sunday,20:20,NYG,PHI,17,19,2,Lincoln Financial Field,Home,outdoors,grass,2012093012
62,2012_04_CHI_DAL,2012,REG,4,2012-10-01,Monday,20:30,CHI,DAL,34,18,-16,Cowboys Stadium,Home,closed,matrixturf,2012100100
63,2012_05_ARI_STL,2012,REG,5,2012-10-04,Thursday,20:20,ARI,STL,3,17,14,Edward Jones Dome,Home,dome,astroplay,2012100400
64,2012_05_MIA_CIN,2012,REG,5,2012-10-07,Sunday,13:00,MIA,CIN,17,13,-4,Paul Brown Stadium,Home,outdoors,fieldturf,2012100705
65,2012_05_GB_IND,2012,REG,5,2012-10-07,Sunday,13:00,GB,IND,27,30,3,Lucas Oil Stadium,Home,closed,fieldturf,2012100702
66,2012_05_BAL_KC,2012,REG,5,2012-10-07,Sunday,13:00,BAL,KC,9,6,-3,Arrowhead Stadium,Home,outdoors,grass,2012100706
67,2012_05_CLE_NYG,2012,REG,5,2012-10-07,Sunday,13:00,CLE,NYG,27,41,14,MetLife Stadium,Home,outdoors,fieldturf,2012100703
68,2012_05_PHI_PIT,2012,REG,5,2012-10-07,Sunday,13:00,PHI,PIT,14,16,2,Heinz Field,Home,outdoors,grass,2012100701
69,2012_05_ATL_WAS,2012,REG,5,2012-10-07,Sunday,13:00,ATL,WAS,24,17,-7,FedExField,Home,outdoors,grass,2012100700
70,2012_05_SEA_CAR,2012,REG,5,2012-10-07,Sunday,16:05,SEA,CAR,16,12,-4,Bank of America Stadium,Home,outdoors,grass,2012100707
71,2012_05_CHI_JAX,2012,REG,5,2012-10-07,Sunday,16:05,CHI,JAX,41,3,-38,EverBank Field,Home,outdoors,grass,2012100708
72,2012_05_TEN_MIN,2012,REG,5,2012-10-07,Sunday,16:15,TEN,MIN,7,30,23,Mall of America Field,Home,dome,sportturf,2012100704
73,2012_05_DEN_NE,2012,REG,5,2012-10-07,Sunday,16:25,DEN,NE,21,31,10,Gillette Stadium,Home,outdoors,fieldturf,2012100709
74,2012_05_BUF_SF,2012,REG,5,2012-10-07,Sunday,16:25,BUF,SF,3,45,42,Candlestick Park,Home,outdoors,grass,2012100710
75,2012_05_SD_NO,2012,REG,5,2012-10-07,Sunday,20:20,SD,NO,24,31,7,Mercedes-Benz Superdome,Home,dome,sportturf,2012100711
76,2012_05_HOU_NYJ,2012,REG,5,2012-10-08,Monday,20:30,HOU,NYJ,23,17,-6,MetLife Stadium,Home,outdoors,fieldturf,2012100800
77,2012_06_PIT_TEN,2012,REG,6,2012-10-11,Thursday,20:20,PIT,TEN,23,26,3,LP Field,Home,outdoors,grass,2012101100
78,2012_06_OAK_ATL,2012,REG,6,2012-10-14,Sunday,13:00,OAK,ATL,20,23,3,Georgia Dome,Home,dome,fieldturf,2012101400
79,2012_06_DAL_BAL,2012,REG,6,2012-10-14,Sunday,13:00,DAL,BAL,29,31,2,M&T Bank Stadium,Home,outdoors,sportturf,2012101406
80,2012_06_CIN_CLE,2012,REG,6,2012-10-14,Sunday,13:00,CIN,CLE,24,34,10,Cleveland Browns Stadium,Home,outdoors,grass,2012101403
81,2012_06_STL_MIA,2012,REG,6,2012-10-14,Sunday,13:00,STL,MIA,14,17,3,Sun Life Stadium,Home,outdoors,grass,2012101405
82,2012_06_IND_NYJ,2012,REG,6,2012-10-14,Sunday,13:00,IND,NYJ,9,35,26,MetLife Stadium,Home,outdoors,fieldturf,2012101402
83,2012_06_DET_PHI,2012,REG,6,2012-10-14,Sunday,13:00,DET,PHI,26,23,-3,Lincoln Financial Field,Home,outdoors,grass,2012101404
84,2012_06_KC_TB,2012,REG,6,2012-10-14,Sunday,13:00,KC,TB,10,38,28,Raymond James Stadium,Home,outdoors,grass,2012101401
85,2012_06_BUF_ARI,2012,REG,6,2012-10-14,Sunday,16:05,BUF,ARI,19,16,-3,University of Phoenix Stadium,Home,closed,grass,2012101407
86,2012_06_NE_SEA,2012,REG,6,2012-10-14,Sunday,16:05,NE,SEA,23,24,1,CenturyLink Field,Home,outdoors,fieldturf,2012101408
87,2012_06_NYG_SF,2012,REG,6,2012-10-14,Sunday,16:25,NYG,SF,26,3,-23,Candlestick Park,Home,outdoors,grass,2012101409
88,2012_06_MIN_WAS,2012,REG,6,2012-10-14,Sunday,16:25,MIN,WAS,26,38,12,FedExField,Home,outdoors,grass,2012101410
89,2012_06_GB_HOU,2012,REG,6,2012-10-14,Sunday,20:20,GB,HOU,42,24,-18,Reliant Stadium,Home,closed,grass,2012101411
90,2012_06_DEN_SD,2012,REG,6,2012-10-15,Monday,20:30,DEN,SD,35,24,-11,Qualcomm Stadium,Home,outdoors,grass,2012101500
91,2012_07_SEA_SF,2012,REG,7,2012-10-18,Thursday,20:20,SEA,SF,6,13,7,Candlestick Park,Home,outdoors,grass,2012101800
92,2012_07_TEN_BUF,2012,REG,7,2012-10-21,Sunday,13:00,TEN,BUF,35,34,-1,Ralph Wilson Stadium,Home,outdoors,a_turf,2012102107
93,2012_07_DAL_CAR,2012,REG,7,2012-10-21,Sunday,13:00,DAL,CAR,19,14,-5,Bank of America Stadium,Home,outdoors,grass,2012102102
94,2012_07_BAL_HOU,2012,REG,7,2012-10-21,Sunday,13:00,BAL,HOU,13,43,30,Reliant Stadium,Home,closed,grass,2012102105
95,2012_07_CLE_IND,2012,REG,7,2012-10-21,Sunday,13:00,CLE,IND,13,17,4,Lucas Oil Stadium,Home,open,fieldturf,2012102106
96,2012_07_ARI_MIN,2012,REG,7,2012-10-21,Sunday,13:00,ARI,MIN,14,21,7,Mall of America Field,Home,dome,sportturf,2012102101
97,2012_07_WAS_NYG,2012,REG,7,2012-10-21,Sunday,13:00,WAS,NYG,23,27,4,MetLife Stadium,Home,outdoors,fieldturf,2012102100
98,2012_07_GB_STL,2012,REG,7,2012-10-21,Sunday,13:00,GB,STL,30,20,-10,Edward Jones Dome,Home,dome,astroplay,2012102104
99,2012_07_NO_TB,2012,REG,7,2012-10-21,Sunday,13:00,NO,TB,35,28,-7,Raymond James Stadium,Home,outdoors,grass,2012102103
100,2012_07_NYJ_NE,2012,REG,7,2012-10-21,Sunday,16:25,NYJ,NE,26,29,3,Gillette Stadium,Home,outdoors,fieldturf,2012102108
101,2012_07_JAX_OAK,2012,REG,7,2012-10-21,Sunday,16:25,JAX,OAK,23,26,3,O.co Coliseum,Home,outdoors,grass,2012102109
102,2012_07_PIT_CIN,2012,REG,7,2012-10-21,Sunday,20:20,PIT,CIN,24,17,-7,Paul Brown Stadium,Home,outdoors,fieldturf,2012102110
103,2012_07_DET_CHI,2012,REG,7,2012-10-22,Monday,20:30,DET,CHI,7,13,6,Soldier Field,Home,outdoors,grass,2012102200
104,2012_08_TB_MIN,2012,REG,8,2012-10-25,Thursday,20:20,TB,MIN,36,17,-19,Mall of America Field,Home,dome,sportturf,2012102500
105,2012_08_CAR_CHI,2012,REG,8,2012-10-28,Sunday,13:00,CAR,CHI,22,23,1,Soldier Field,Home,outdoors,grass,2012102806
106,2012_08_SD_CLE,2012,REG,8,2012-10-28,Sunday,13:00,SD,CLE,6,7,1,Cleveland Browns Stadium,Home,outdoors,grass,2012102802
107,2012_08_SEA_DET,2012,REG,8,2012-10-28,Sunday,13:00,SEA,DET,24,28,4,Ford Field,Home,dome,fieldturf,2012102807
108,2012_08_JAX_GB,2012,REG,8,2012-10-28,Sunday,13:00,JAX,GB,15,24,9,Lambeau Field,Home,outdoors,grass,2012102800
109,2012_08_MIA_NYJ,2012,REG,8,2012-10-28,Sunday,13:00,MIA,NYJ,30,9,-21,MetLife Stadium,Home,outdoors,fieldturf,2012102801
110,2012_08_ATL_PHI,2012,REG,8,2012-10-28,Sunday,13:00,ATL,PHI,30,17,-13,Lincoln Financial Field,Home,outdoors,grass,2012102805
111,2012_08_WAS_PIT,2012,REG,8,2012-10-28,Sunday,13:00,WAS,PIT,12,27,15,Heinz Field,Home,outdoors,grass,2012102808
112,2012_08_NE_STL,2012,REG,8,2012-10-28,Sunday,13:00,NE,STL,45,7,-38,Wembley Stadium,Neutral,outdoors,astroplay,2012102804
113,2012_08_IND_TEN,2012,REG,8,2012-10-28,Sunday,13:00,IND,TEN,19,13,-6,LP Field,Home,outdoors,grass,2012102803
114,2012_08_OAK_KC,2012,REG,8,2012-10-28,Sunday,16:05,OAK,KC,26,16,-10,Arrowhead Stadium,Home,outdoors,grass,2012102809
115,2012_08_NYG_DAL,2012,REG,8,2012-10-28,Sunday,16:25,NYG,DAL,29,24,-5,Cowboys Stadium,Home,open,matrixturf,2012102810
116,2012_08_NO_DEN,2012,REG,8,2012-10-28,Sunday,20:20,NO,DEN,14,34,20,Sports Authority Field at Mile High,Home,outdoors,grass,2012102811
117,2012_08_SF_ARI,2012,REG,8,2012-10-29,Monday,20:30,SF,ARI,24,3,-21,University of Phoenix Stadium,Home,closed,grass,2012102900
118,2012_09_KC_SD,2012,REG,9,2012-11-01,Thursday,20:20,KC,SD,13,31,18,Qualcomm Stadium,Home,outdoors,grass,2012110100
119,2012_09_DEN_CIN,2012,REG,9,2012-11-04,Sunday,13:00,DEN,CIN,31,23,-8,Paul Brown Stadium,Home,outdoors,fieldturf,2012110404
