,game_id,season,game_type,week,gameday,weekday,gametime,away_team,home_team,away_score,home_score,home_result,stadium,location,roof,surface,old_game_id
0,2015_01_PIT_NE,2015,REG,1,2015-09-10,Thursday,20:30,PIT,NE,21,28,7,Gillette Stadium,Home,outdoors,fieldturf,2015091000
1,2015_01_IND_BUF,2015,REG,1,2015-09-13,Sunday,13:00,IND,BUF,14,27,13,Ralph Wilson Stadium,Home,outdoors,a_turf,2015091304
2,2015_01_GB_CHI,2015,REG,1,2015-09-13,Sunday,13:00,GB,CHI,31,23,-8,Soldier Field,Home,outdoors,grass,2015091300
3,2015_01_KC_HOU,2015,REG,1,2015-09-13,Sunday,13:00,KC,HOU,27,20,-7,NRG Stadium,Home,closed,grass,2015091306
4,2015_01_CAR_JAX,2015,REG,1,2015-09-13,Sunday,13:00,CAR,JAX,20,9,-11,EverBank Field,Home,outdoors,grass,2015091302
5,2015_01_CLE_NYJ,2015,REG,1,2015-09-13,Sunday,13:00,CLE,NYJ,10,31,21,MetLife Stadium,Home,outdoors,fieldturf,2015091305
6,2015_01_SEA_STL,2015,REG,1,2015-09-13,Sunday,13:00,SEA,STL,31,34,3,Edward Jones Dome,Home,dome,astroplay,2015091301
7,2015_01_MIA_WAS,2015,REG,1,2015-09-13,Sunday,13:00,MIA,WAS,17,10,-7,FedExField,Home,outdoors,grass,2015091303
8,2015_01_NO_ARI,2015,REG,1,2015-09-13,Sunday,16:05,NO,ARI,19,31,12,University of Phoenix Stadium,Home,closed,grass,2015091307
9,2015_01_DET_SD,2015,REG,1,2015-09-13,Sunday,16:05,DET,SD,28,33,5,Qualcomm Stadium,Home,outdoors,grass,2015091308
10,2015_01_BAL_DEN,2015,REG,1,2015-09-13,Sunday,16:25,BAL,DEN,13,19,6,Sports Authority Field at Mile High,Home,outdoors,grass,2015091309
11,2015_01_CIN_OAK,2015,REG,1,2015-09-13,Sunday,16:25,CIN,OAK,33,13,-20,O.co Coliseum,Home,outdoors,grass,2015091310
12,2015_01_TEN_TB,2015,REG,1,2015-09-13,Sunday,16:25,TEN,TB,42,14,-28,Raymond James Stadium,Home,outdoors,grass,2015091311
13,2015_01_NYG_DAL,2015,REG,1,2015-09-13,Sunday,20:30,NYG,DAL,26,27,1,AT&T Stadium,Home,closed,matrixturf,2015091312
14,2015_01_PHI_ATL,2015,REG,1,2015-09-14,Monday,19:10,PHI,ATL,24,26,2,Georgia Dome,Home,dome,fieldturf,2015091400
15,2015_01_MIN_SF,2015,REG,1,2015-09-14,Monday,22:20,MIN,SF,3,20,17,Levi's Stadium,Home,outdoors,grass,2015091401
16,2015_02_DEN_KC,2015,REG,2,2015-09-17,Thursday,20:25,DEN,KC,31,24,-7,Arrowhead Stadium,Home,outdoors,grass,2015091700
17,2015_02_NE_BUF,2015,REG,2,2015-09-20,Sunday,13:00,NE,BUF,40,32,-8,Ralph Wilson Stadium,Home,outdoors,a_turf,2015092001
18,2015_02_HOU_CAR,2015,REG,2,2015-09-20,Sunday,13:00,HOU,CAR,17,24,7,Bank of America Stadium,Home,outdoors,grass,2015092000
19,2015_02_ARI_CHI,2015,REG,2,2015-09-20,Sunday,13:00,ARI,CHI,48,23,-25,Soldier Field,Home,outdoors,grass,2015092006
20,2015_02_SD_CIN,2015,REG,2,2015-09-20,Sunday,13:00,SD,CIN,19,24,5,Paul Brown Stadium,Home,outdoors,fieldturf,2015092002
