,game_id,season,game_type,week,gameday,weekday,gametime,away_team,home_team,away_score,home_score,home_result,stadium,location,roof,surface,old_game_id
0,1999_01_MIN_ATL,1999,REG,1,1999-09-12,Sunday,,MIN,ATL,17,14,-3,Georgia Dome,Home,dome,astroturf,1999091210
1,1999_01_KC_CHI,1999,REG,1,1999-09-12,Sunday,,KC,CHI,17,20,3,Soldier Field,Home,outdoors,grass,1999091206
2,1999_01_PIT_CLE,1999,REG,1,1999-09-12,Sunday,,PIT,CLE,43,0,-43,Cleveland Browns Stadium,Home,outdoors,grass,1999091213
3,1999_01_OAK_GB,1999,REG,1,1999-09-12,Sunday,,OAK,GB,24,28,4,Lambeau Field,Home,outdoors,grass,1999091208
4,1999_01_BUF_IND,1999,REG,1,1999-09-12,Sunday,,BUF,IND,14,31,17,RCA Dome,Home,dome,astroturf,1999091202
5,1999_01_SF_JAX,1999,REG,1,1999-09-12,Sunday,,SF,JAX,3,41,38,Alltel Stadium,Home,outdoors,grass,1999091212
6,1999_01_CAR_NO,1999,REG,1,1999-09-12,Sunday,,CAR,NO,10,19,9,Louisiana Superdome,Home,dome,astroturf,1999091203
7,1999_01_NE_NYJ,1999,REG,1,1999-09-12,Sunday,,NE,NYJ,30,28,-2,Giants Stadium,Home,outdoors,astroturf,1999091207
8,1999_01_ARI_PHI,1999,REG,1,1999-09-12,Sunday,,ARI,PHI,25,24,-1,Veterans Stadium,Home,outdoors,astroturf,1999091200
9,1999_01_DET_SEA,1999,REG,1,1999-09-12,Sunday,,DET,SEA,28,20,-8,Seattle Kingdome,Home,dome,astroturf,1999091209
10,1999_01_BAL_STL,1999,REG,1,1999-09-12,Sunday,,BAL,STL,10,27,17,TWA Dome,Home,dome,astroturf,1999091201
11,1999_01_NYG_TB,1999,REG,1,1999-09-12,Sunday,,NYG,TB,17,13,-4,Raymond James Stadium,Home,outdoors,grass,1999091211
12,1999_01_CIN_TEN,1999,REG,1,1999-09-12,Sunday,,CIN,TEN,35,36,1,Adelphia Coliseum,Home,outdoors,grass,1999091204
13,1999_01_DAL_WAS,1999,REG,1,1999-09-12,Sunday,,DAL,WAS,41,35,-6,Jack Kent Cooke Stadium,Home,outdoors,grass,1999091205
14,1999_01_MIA_DEN,1999,REG,1,1999-09-13,Monday,,MIA,DEN,38,21,-17,Mile High Stadium,Home,outdoors,grass,1999091300
15,1999_02_PIT_BAL,1999,REG,2,1999-09-19,Sunday,,PIT,BAL,23,20,-3,PSINet Stadium,Home,outdoors,grass,1999091905
16,1999_02_NYJ_BUF,1999,REG,2,1999-09-19,Sunday,,NYJ,BUF,3,17,14,Ralph Wilson Stadium,Home,outdoors,astroturf,1999091913
17,1999_02_JAX_CAR,1999,REG,2,1999-09-19,Sunday,,JAX,CAR,22,20,-2,Ericsson Stadium,Home,outdoors,grass,1999091903
18,1999_02_SEA_CHI,1999,REG,2,1999-09-19,Sunday,,SEA,CHI,14,13,-1,Soldier Field,Home,outdoors,grass,1999091907
19,1999_02_SD_CIN,1999,REG,2,1999-09-19,Sunday,,SD,CIN,34,7,-27,Cinergy Field,Home,outdoors,astroturf,1999091906
20,1999_02_GB_DET,1999,REG,2,1999-09-19,Sunday,,GB,DET,15,23,8,Pontiac Silverdome,Home,dome,astroturf,1999091901
21,1999_02_DEN_KC,1999,REG,2,1999-09-19,Sunday,,DEN,KC,10,26,16,Arrowhead Stadium,Home,outdoors,grass,1999091912
22,1999_02_ARI_MIA,1999,REG,2,1999-09-19,Sunday,,ARI,MIA,16,19,3,Pro Player Stadium,Home,outdoors,grass,1999091900
23,1999_02_OAK_MIN,1999,REG,2,1999-09-19,Sunday,,OAK,MIN,22,17,-5,Hubert H. Humphrey Metrodome,Home,dome,astroturf,1999091904
24,1999_02_IND_NE,1999,REG,2,1999-09-19,Sunday,,IND,NE,28,31,3,Foxboro Stadium,Home,outdoors,grass,1999091902
25,1999_02_WAS_NYG,1999,REG,2,1999-09-19,Sunday,,WAS,NYG,50,21,-29,Giants Stadium,Home,outdoors,astroturf,1999091909
26,1999_02_TB_PHI,1999,REG,2,1999-09-19,Sunday,,TB,PHI,19,5,-14,Veterans Stadium,Home,outdoors,astroturf,1999091908
27,1999_02_NO_SF,1999,REG,2,1999-09-19,Sunday,,NO,SF,21,28,7,3Com Park,Home,outdoors,grass,1999091910
28,1999_02_CLE_TEN,1999,REG,2,1999-09-19,Sunday,,CLE,TEN,9,26,17,Adelphia Coliseum,Home,outdoors,grass,1999091911
29,1999_02_ATL_DAL,1999,REG,2,1999-09-20,Monday,,ATL,DAL,7,24,17,Texas Stadium,Home,outdoors,astroturf,1999092000
30,1999_03_CLE_BAL,1999,REG,3,1999-09-26,Sunday,,CLE,BAL,10,17,7,PSINet Stadium,Home,outdoors,grass,1999092603
31,1999_03_PHI_BUF,1999,REG,3,1999-09-26,Sunday,,PHI,BUF,0,26,26,Ralph Wilson Stadium,Home,outdoors,astroturf,1999092606
32,1999_03_CIN_CAR,1999,REG,3,1999-09-26,Sunday,,CIN,CAR,3,27,24,Ericsson Stadium,Home,outdoors,grass,1999092602
33,1999_03_MIN_GB,1999,REG,3,1999-09-26,Sunday,,MIN,GB,20,23,3,Lambeau Field,Home,outdoors,grass,1999092611
34,1999_03_TEN_JAX,1999,REG,3,1999-09-26,Sunday,,TEN,JAX,20,19,-1,Alltel Stadium,Home,outdoors,grass,1999092608
35,1999_03_DET_KC,1999,REG,3,1999-09-26,Sunday,,DET,KC,21,31,10,Arrowhead Stadium,Home,outdoors,grass,1999092605
36,1999_03_NYG_NE,1999,REG,3,1999-09-26,Sunday,,NYG,NE,14,16,2,Foxboro Stadium,Home,outdoors,grass,1999092612
37,1999_03_WAS_NYJ,1999,REG,3,1999-09-26,Sunday,,WAS,NYJ,27,20,-7,Giants Stadium,Home,outdoors,astroturf,1999092601
38,1999_03_CHI_OAK,1999,REG,3,1999-09-26,Sunday,,CHI,OAK,17,24,7,Network Associates Coliseum,Home,outdoors,grass,1999092610
39,1999_03_SEA_PIT,1999,REG,3,1999-09-26,Sunday,,SEA,PIT,29,10,-19,Three Rivers Stadium,Home,outdoors,astroturf,1999092607
40,1999_03_IND_SD,1999,REG,3,1999-09-26,Sunday,,IND,SD,27,19,-8,Qualcomm Stadium,Home,outdoors,grass,1999092609
41,1999_03_ATL_STL,1999,REG,3,1999-09-26,Sunday,,ATL,STL,7,35,28,TWA Dome,Home,dome,astroturf,1999092600
42,1999_03_DEN_TB,1999,REG,3,1999-09-26,Sunday,,DEN,TB,10,13,3,Raymond James Stadium,Home,outdoors,grass,1999092604
43,1999_03_SF_ARI,1999,REG,3,1999-09-27,Monday,,SF,ARI,24,10,-14,Sun Devil Stadium,Home,outdoors,grass,1999092700
44,1999_04_BAL_ATL,1999,REG,4,1999-10-03,Sunday,,BAL,ATL,19,13,-6,Georgia Dome,Home,dome,astroturf,1999100301
45,1999_04_NO_CHI,1999,REG,4,1999-10-03,Sunday,,NO,CHI,10,14,4,Soldier Field,Home,outdoors,grass,1999100304
46,1999_04_STL_CIN,1999,REG,4,1999-10-03,Sunday,,STL,CIN,38,10,-28,Cinergy Field,Home,outdoors,astroturf,1999100306
47,1999_04_NE_CLE,1999,REG,4,1999-10-03,Sunday,,NE,CLE,19,7,-12,Cleveland Browns Stadium,Home,outdoors,grass,1999100303
48,1999_04_ARI_DAL,1999,REG,4,1999-10-03,Sunday,,ARI,DAL,7,35,28,Texas Stadium,Home,outdoors,astroturf,1999100300
49,1999_04_NYJ_DEN,1999,REG,4,1999-10-03,Sunday,,NYJ,DEN,21,13,-8,Mile High Stadium,Home,outdoors,grass,1999100310
50,1999_04_TB_MIN,1999,REG,4,1999-10-03,Sunday,,TB,MIN,14,21,7,Hubert H. Humphrey Metrodome,Home,dome,astroturf,1999100307
51,1999_04_PHI_NYG,1999,REG,4,1999-10-03,Sunday,,PHI,NYG,15,16,1,Giants Stadium,Home,outdoors,astroturf,1999100305
52,1999_04_JAX_PIT,1999,REG,4,1999-10-03,Sunday,,JAX,PIT,17,3,-14,Three Rivers Stadium,Home,outdoors,astroturf,1999100302
53,1999_04_KC_SD,1999,REG,4,1999-10-03,Sunday,,KC,SD,14,21,7,Qualcomm Stadium,Home,outdoors,grass,1999100309
54,1999_04_OAK_SEA,1999,REG,4,1999-10-03,Sunday,,OAK,SEA,21,22,1,Seattle Kingdome,Home,dome,astroturf,1999100312
