,game_id,season,game_type,week,gameday,weekday,gametime,away_team,home_team,away_score,home_score,home_result,stadium,location,roof,surface,old_game_id
0,2008_01_WAS_NYG,2008,REG,1,2008-09-04,Thursday,19:00,WAS,NYG,7,16,9,Giants Stadium,Home,outdoors,fieldturf,2008090400
1,2008_01_DET_ATL,2008,REG,1,2008-09-07,Sunday,13:00,DET,ATL,21,34,13,Georgia Dome,Home,dome,fieldturf,2008090700
2,2008_01_CIN_BAL,2008,REG,1,2008-09-07,Sunday,13:00,CIN,BAL,10,17,7,M&T Bank Stadium,Home,outdoors,sportturf,2008090701
3,2008_01_SEA_BUF,2008,REG,1,2008-09-07,Sunday,13:00,SEA,BUF,10,34,24,Ralph Wilson Stadium,Home,outdoors,astroplay,2008090702
4,2008_01_NYJ_MIA,2008,REG,1,2008-09-07,Sunday,13:00,NYJ,MIA,20,14,-6,Dolphin Stadium,Home,outdoors,grass,2008090703
5,2008_01_KC_NE,2008,REG,1,2008-09-07,Sunday,13:00,KC,NE,10,17,7,Gillette Stadium,Home,outdoors,fieldturf,2008090704
6,2008_01_TB_NO,2008,REG,1,2008-09-07,Sunday,13:00,TB,NO,20,24,4,Louisiana Superdome,Home,dome,fieldturf,2008090705
7,2008_01_STL_PHI,2008,REG,1,2008-09-07,Sunday,13:00,STL,PHI,3,38,35,Lincoln Financial Field,Home,outdoors,grass,2008090706
8,2008_01_HOU_PIT,2008,REG,1,2008-09-07,Sunday,13:00,HOU,PIT,17,38,21,Heinz Field,Home,outdoors,dessograss,2008090707
9,2008_01_JAX_TEN,2008,REG,1,2008-09-07,Sunday,13:00,JAX,TEN,10,17,7,LP Field,Home,outdoors,grass,2008090708
10,2008_01_DAL_CLE,2008,REG,1,2008-09-07,Sunday,16:15,DAL,CLE,28,10,-18,Cleveland Browns Stadium,Home,outdoors,grass,2008090709
11,2008_01_CAR_SD,2008,REG,1,2008-09-07,Sunday,16:15,CAR,SD,26,24,-2,Qualcomm Stadium,Home,outdoors,grass,2008090710
12,2008_01_ARI_SF,2008,REG,1,2008-09-07,Sunday,16:15,ARI,SF,23,13,-10,Candlestick Park,Home,outdoors,grass,2008090711
13,2008_01_CHI_IND,2008,REG,1,2008-09-07,Sunday,20:15,CHI,IND,29,13,-16,Lucas Oil Stadium,Home,open,fieldturf,2008090712
14,2008_01_MIN_GB,2008,REG,1,2008-09-08,Monday,19:00,MIN,GB,19,24,5,Lambeau Field,Home,outdoors,grass,2008090800
15,2008_01_DEN_OAK,2008,REG,1,2008-09-08,Monday,22:15,DEN,OAK,41,14,-27,Oakland-Alameda County Coliseum,Home,outdoors,grass,2008090801
16,2008_02_CHI_CAR,2008,REG,2,2008-09-14,Sunday,13:00,CHI,CAR,17,20,3,Bank of America Stadium,Home,outdoors,grass,2008091400
17,2008_02_TEN_CIN,2008,REG,2,2008-09-14,Sunday,13:00,TEN,CIN,24,7,-17,Paul Brown Stadium,Home,outdoors,fieldturf,2008091401
18,2008_02_GB_DET,2008,REG,2,2008-09-14,Sunday,13:00,GB,DET,48,25,-23,Ford Field,Home,dome,fieldturf,2008091402
19,2008_02_BUF_JAX,2008,REG,2,2008-09-14,Sunday,13:00,BUF,JAX,20,16,-4,Jacksonville Municipal Stadium,Home,outdoors,grass,2008091403
20,2008_02_OAK_KC,2008,REG,2,2008-09-14,Sunday,13:00,OAK,KC,23,8,-15,Arrowhead Stadium,Home,outdoors,grass,2008091404
21,2008_02_IND_MIN,2008,REG,2,2008-09-14,Sunday,13:00,IND,MIN,18,15,-3,Hubert H. Humphrey Metrodome,Home,dome,fieldturf,2008091405
22,2008_02_NYG_STL,2008,REG,2,2008-09-14,Sunday,13:00,NYG,STL,41,13,-28,Edward Jones Dome,Home,dome,fieldturf,2008091406
23,2008_02_NO_WAS,2008,REG,2,2008-09-14,Sunday,13:00,NO,WAS,24,29,5,FedExField,Home,outdoors,grass,2008091407
24,2008_02_SF_SEA,2008,REG,2,2008-09-14,Sunday,16:05,SF,SEA,33,30,-3,Qwest Field,Home,outdoors,fieldturf,2008091408
25,2008_02_ATL_TB,2008,REG,2,2008-09-14,Sunday,16:05,ATL,TB,9,24,15,Raymond James Stadium,Home,outdoors,grass,2008091409
26,2008_02_MIA_ARI,2008,REG,2,2008-09-14,Sunday,16:15,MIA,ARI,10,31,21,University of Phoenix Stadium,Home,closed,grass,2008091410
27,2008_02_SD_DEN,2008,REG,2,2008-09-14,Sunday,16:15,SD,DEN,38,39,1,Invesco Field at Mile High,Home,outdoors,grass,2008091411
28,2008_02_NE_NYJ,2008,REG,2,2008-09-14,Sunday,16:15,NE,NYJ,19,10,-9,Giants Stadium,Home,outdoors,fieldturf,2008091413
29,2008_02_PIT_CLE,2008,REG,2,2008-09-14,Sunday,20:15,PIT,CLE,10,6,-4,Cleveland Browns Stadium,Home,outdoors,grass,2008091414
30,2008_02_PHI_DAL,2008,REG,2,2008-09-15,Monday,20:30,PHI,DAL,37,41,4,Texas Stadium,Home,outdoors,fieldturf,2008091500
31,2008_03_KC_ATL,2008,REG,3,2008-09-21,Sunday,13:00,KC,ATL,14,38,24,Georgia Dome,Home,dome,fieldturf,2008092100
32,2008_03_OAK_BUF,2008,REG,3,2008-09-21,Sunday,13:00,OAK,BUF,23,24,1,Ralph Wilson Stadium,Home,outdoors,astroplay,2008092101
33,2008_03_TB_CHI,2008,REG,3,2008-09-21,Sunday,13:00,TB,CHI,27,24,-3,Soldier Field,Home,outdoors,grass,2008092102
34,2008_03_CAR_MIN,2008,REG,3,2008-09-21,Sunday,13:00,CAR,MIN,10,20,10,Hubert H. Humphrey Metrodome,Home,dome,fieldturf,2008092103
35,2008_03_MIA_NE,2008,REG,3,2008-09-21,Sunday,13:00,MIA,NE,38,13,-25,Gillette Stadium,Home,outdoors,fieldturf,2008092104
36,2008_03_CIN_NYG,2008,REG,3,2008-09-21,Sunday,13:00,CIN,NYG,23,26,3,Giants Stadium,Home,outdoors,fieldturf,2008092105
37,2008_03_HOU_TEN,2008,REG,3,2008-09-21,Sunday,13:00,HOU,TEN,12,31,19,LP Field,Home,outdoors,grass,2008092106
38,2008_03_ARI_WAS,2008,REG,3,2008-09-21,Sunday,13:00,ARI,WAS,17,24,7,FedExField,Home,outdoors,grass,2008092107
39,2008_03_NO_DEN,2008,REG,3,2008-09-21,Sunday,16:05,NO,DEN,32,34,2,Invesco Field at Mile High,Home,outdoors,grass,2008092108
40,2008_03_STL_SEA,2008,REG,3,2008-09-21,Sunday,16:05,STL,SEA,13,37,24,Qwest Field,Home,outdoors,fieldturf,2008092110
41,2008_03_DET_SF,2008,REG,3,2008-09-21,Sunday,16:05,DET,SF,13,31,18,Candlestick Park,Home,outdoors,grass,2008092109
42,2008_03_CLE_BAL,2008,REG,3,2008-09-21,Sunday,16:15,CLE,BAL,10,28,18,M&T Bank Stadium,Home,outdoors,sportturf,2008092111
43,2008_03_JAX_IND,2008,REG,3,2008-09-21,Sunday,16:15,JAX,IND,23,21,-2,Lucas Oil Stadium,Home,closed,fieldturf,2008092112
44,2008_03_PIT_PHI,2008,REG,3,2008-09-21,Sunday,16:15,PIT,PHI,6,15,9,Lincoln Financial Field,Home,outdoors,grass,2008092113
45,2008_03_DAL_GB,2008,REG,3,2008-09-21,Sunday,20:15,DAL,GB,27,16,-11,Lambeau Field,Home,outdoors,grass,2008092114
46,2008_03_NYJ_SD,2008,REG,3,2008-09-22,Monday,20:30,NYJ,SD,29,48,19,Qualcomm Stadium,Home,outdoors,grass,2008092200
47,2008_04_ATL_CAR,2008,REG,4,2008-09-28,Sunday,13:00,ATL,CAR,9,24,15,Bank of America Stadium,Home,outdoors,grass,2008092800
48,2008_04_CLE_CIN,2008,REG,4,2008-09-28,Sunday,13:00,CLE,CIN,20,12,-8,Paul Brown Stadium,Home,outdoors,fieldturf,2008092801
49,2008_04_HOU_JAX,2008,REG,4,2008-09-28,Sunday,13:00,HOU,JAX,27,30,3,Jacksonville Municipal Stadium,Home,outdoors,grass,2008092802
50,2008_04_DEN_KC,2008,REG,4,2008-09-28,Sunday,13:00,DEN,KC,19,33,14,Arrowhead Stadium,Home,outdoors,grass,2008092803
