,game_id,season,game_type,week,gameday,weekday,gametime,away_team,home_team,away_score,home_score,home_result,stadium,location,roof,surface,old_game_id
0,2014_01_GB_SEA,2014,REG,1,2014-09-04,Thursday,20:30,GB,SEA,16,36,20,CenturyLink Field,Home,outdoors,fieldturf,2014090400
1,2014_01_NO_ATL,2014,REG,1,2014-09-07,Sunday,13:00,NO,ATL,34,37,3,Georgia Dome,Home,dome,fieldturf,2014090700
2,2014_01_CIN_BAL,2014,REG,1,2014-09-07,Sunday,13:00,CIN,BAL,23,16,-7,M&T Bank Stadium,Home,outdoors,sportturf,2014090701
3,2014_01_BUF_CHI,2014,REG,1,2014-09-07,Sunday,13:00,BUF,CHI,23,20,-3,Soldier Field,Home,outdoors,grass,2014090702
4,2014_01_WAS_HOU,2014,REG,1,2014-09-07,Sunday,13:00,WAS,HOU,6,17,11,NRG Stadium,Home,closed,grass,2014090703
5,2014_01_TEN_KC,2014,REG,1,2014-09-07,Sunday,13:00,TEN,KC,26,10,-16,Arrowhead Stadium,Home,outdoors,grass,2014090704
6,2014_01_NE_MIA,2014,REG,1,2014-09-07,Sunday,13:00,NE,MIA,20,33,13,Sun Life Stadium,Home,outdoors,grass,2014090705
7,2014_01_OAK_NYJ,2014,REG,1,2014-09-07,Sunday,13:00,OAK,NYJ,14,19,5,MetLife Stadium,Home,outdoors,fieldturf,2014090706
8,2014_01_JAX_PHI,2014,REG,1,2014-09-07,Sunday,13:00,JAX,PHI,17,34,17,Lincoln Financial Field,Home,outdoors,grass,2014090707
9,2014_01_CLE_PIT,2014,REG,1,2014-09-07,Sunday,13:00,CLE,PIT,27,30,3,Heinz Field,Home,outdoors,grass,2014090708
10,2014_01_MIN_STL,2014,REG,1,2014-09-07,Sunday,13:00,MIN,STL,34,6,-28,Edward Jones Dome,Home,dome,astroplay,2014090709
11,2014_01_SF_DAL,2014,REG,1,2014-09-07,Sunday,16:25,SF,DAL,28,17,-11,AT&T Stadium,Home,closed,matrixturf,2014090710
12,2014_01_CAR_TB,2014,REG,1,2014-09-07,Sunday,16:25,CAR,TB,20,14,-6,Raymond James Stadium,Home,outdoors,grass,2014090711
13,2014_01_IND_DEN,2014,REG,1,2014-09-07,Sunday,20:30,IND,DEN,24,31,7,Sports Authority Field at Mile High,Home,outdoors,grass,2014090712
14,2014_01_NYG_DET,2014,REG,1,2014-09-08,Monday,19:10,NYG,DET,14,35,21,Ford Field,Home,dome,fieldturf,2014090800
15,2014_01_SD_ARI,2014,REG,1,2014-09-08,Monday,21:20,SD,ARI,17,18,1,University of Phoenix Stadium,Home,closed,grass,2014090801
16,2014_02_PIT_BAL,2014,REG,2,2014-09-11,Thursday,20:25,PIT,BAL,6,26,20,M&T Bank Stadium,Home,outdoors,sportturf,2014091100
17,2014_02_MIA_BUF,2014,REG,2,2014-09-14,Sunday,13:00,MIA,BUF,10,29,19,Ralph Wilson Stadium,Home,outdoors,a_turf,2014091400
18,2014_02_DET_CAR,2014,REG,2,2014-09-14,Sunday,13:00,DET,CAR,7,24,17,Bank of America Stadium,Home,outdoors,grass,2014091401
19,2014_02_ATL_CIN,2014,REG,2,2014-09-14,Sunday,13:00,ATL,CIN,10,24,14,Paul Brown Stadium,Home,outdoors,fieldturf,2014091402
20,2014_02_NO_CLE,2014,REG,2,2014-09-14,Sunday,13:00,NO,CLE,24,26,2,FirstEnergy Stadium,Home,outdoors,grass,2014091403
21,2014_02_NE_MIN,2014,REG,2,2014-09-14,Sunday,13:00,NE,MIN,30,7,-23,TCF Bank Stadium,Home,outdoors,fieldturf,2014091404
22,2014_02_ARI_NYG,2014,REG,2,2014-09-14,Sunday,13:00,ARI,NYG,25,14,-11,MetLife Stadium,Home,outdoors,fieldturf,2014091405
23,2014_02_DAL_TEN,2014,REG,2,2014-09-14,Sunday,13:00,DAL,TEN,26,10,-16,LP Field,Home,outdoors,grass,2014091406
24,2014_02_JAX_WAS,2014,REG,2,2014-09-14,Sunday,13:00,JAX,WAS,10,41,31,FedExField,Home,outdoors,grass,2014091407
25,2014_02_SEA_SD,2014,REG,2,2014-09-14,Sunday,16:05,SEA,SD,21,30,9,Qualcomm Stadium,Home,outdoors,grass,2014091408
26,2014_02_STL_TB,2014,REG,2,2014-09-14,Sunday,16:05,STL,TB,19,17,-2,Raymond James Stadium,Home,outdoors,grass,2014091409
27,2014_02_KC_DEN,2014,REG,2,2014-09-14,Sunday,16:25,KC,DEN,17,24,7,Sports Authority Field at Mile High,Home,outdoors,grass,2014091410
28,2014_02_NYJ_GB,2014,REG,2,2014-09-14,Sunday,16:25,NYJ,GB,24,31,7,Lambeau Field,Home,outdoors,grass,2014091411
29,2014_02_HOU_OAK,2014,REG,2,2014-09-14,Sunday,16:25,HOU,OAK,30,14,-16,O.co Coliseum,Home,outdoors,grass,2014091412
30,2014_02_CHI_SF,2014,REG,2,2014-09-14,Sunday,20:30,CHI,SF,28,20,-8,Levi's Stadium,Home,outdoors,grass,2014091413
31,2014_02_PHI_IND,2014,REG,2,2014-09-15,Monday,20:30,PHI,IND,30,27,-3,Lucas Oil Stadium,Home,closed,fieldturf,2014091500
32,2014_03_TB_ATL,2014,REG,3,2014-09-18,Thursday,20:25,TB,ATL,14,56,42,Georgia Dome,Home,dome,fieldturf,2014091800
