,game_id,season,game_type,week,gameday,weekday,gametime,away_team,home_team,away_score,home_score,home_result,stadium,location,roof,surface,old_game_id
0,2007_01_NO_IND,2007,REG,1,2007-09-06,Thursday,20:30,NO,IND,10,41,31,RCA Dome,Home,dome,fieldturf,2007090600
1,2007_01_DEN_BUF,2007,REG,1,2007-09-09,Sunday,13:00,DEN,BUF,15,14,-1,Ralph Wilson Stadium,Home,outdoors,astroplay,2007090900
2,2007_01_PIT_CLE,2007,REG,1,2007-09-09,Sunday,13:00,PIT,CLE,34,7,-27,Cleveland Browns Stadium,Home,outdoors,grass,2007090901
3,2007_01_PHI_GB,2007,REG,1,2007-09-09,Sunday,13:00,PHI,GB,13,16,3,Lambeau Field,Home,outdoors,grass,2007090902
4,2007_01_KC_HOU,2007,REG,1,2007-09-09,Sunday,13:00,KC,HOU,3,20,17,Reliant Stadium,Home,closed,grass,2007090903
5,2007_01_TEN_JAX,2007,REG,1,2007-09-09,Sunday,13:00,TEN,JAX,13,10,-3,Jacksonville Municipal Stadium,Home,outdoors,grass,2007090912
6,2007_01_ATL_MIN,2007,REG,1,2007-09-09,Sunday,13:00,ATL,MIN,3,24,21,Hubert H. Humphrey Metrodome,Home,dome,fieldturf,2007090904
7,2007_01_NE_NYJ,2007,REG,1,2007-09-09,Sunday,13:00,NE,NYJ,38,14,-24,Giants Stadium,Home,outdoors,fieldturf,2007090905
8,2007_01_CAR_STL,2007,REG,1,2007-09-09,Sunday,13:00,CAR,STL,27,13,-14,Edward Jones Dome,Home,dome,fieldturf,2007090906
9,2007_01_MIA_WAS,2007,REG,1,2007-09-09,Sunday,13:00,MIA,WAS,13,16,3,FedExField,Home,outdoors,grass,2007090907
10,2007_01_DET_OAK,2007,REG,1,2007-09-09,Sunday,16:15,DET,OAK,36,21,-15,McAfee Coliseum,Home,outdoors,grass,2007090908
11,2007_01_CHI_SD,2007,REG,1,2007-09-09,Sunday,16:15,CHI,SD,3,14,11,Qualcomm Stadium,Home,outdoors,grass,2007090909
12,2007_01_TB_SEA,2007,REG,1,2007-09-09,Sunday,16:15,TB,SEA,6,20,14,Qwest Field,Home,outdoors,fieldturf,2007090910
13,2007_01_NYG_DAL,2007,REG,1,2007-09-09,Sunday,20:25,NYG,DAL,35,45,10,Texas Stadium,Home,outdoors,fieldturf,2007090911
14,2007_01_BAL_CIN,2007,REG,1,2007-09-10,Monday,19:10,BAL,CIN,20,27,7,Paul Brown Stadium,Home,outdoors,fieldturf,2007091000
15,2007_01_ARI_SF,2007,REG,1,2007-09-10,Monday,22:25,ARI,SF,17,20,3,Monster Park,Home,outdoors,grass,2007091001
16,2007_02_HOU_CAR,2007,REG,2,2007-09-16,Sunday,13:00,HOU,CAR,34,21,-13,Bank of America Stadium,Home,outdoors,grass,2007091600
17,2007_02_CIN_CLE,2007,REG,2,2007-09-16,Sunday,13:00,CIN,CLE,45,51,6,Cleveland Browns Stadium,Home,outdoors,grass,2007091601
18,2007_02_ATL_JAX,2007,REG,2,2007-09-16,Sunday,13:00,ATL,JAX,7,13,6,Jacksonville Municipal Stadium,Home,outdoors,grass,2007091602
19,2007_02_GB_NYG,2007,REG,2,2007-09-16,Sunday,13:00,GB,NYG,35,13,-22,Giants Stadium,Home,outdoors,fieldturf,2007091603
20,2007_02_BUF_PIT,2007,REG,2,2007-09-16,Sunday,13:00,BUF,PIT,3,26,23,Heinz Field,Home,outdoors,dessograss,2007091604
21,2007_02_SF_STL,2007,REG,2,2007-09-16,Sunday,13:00,SF,STL,17,16,-1,Edward Jones Dome,Home,dome,fieldturf,2007091605
22,2007_02_NO_TB,2007,REG,2,2007-09-16,Sunday,13:00,NO,TB,14,31,17,Raymond James Stadium,Home,outdoors,grass,2007091606
23,2007_02_IND_TEN,2007,REG,2,2007-09-16,Sunday,13:00,IND,TEN,22,20,-2,LP Field,Home,outdoors,grass,2007091607
24,2007_02_SEA_ARI,2007,REG,2,2007-09-16,Sunday,16:05,SEA,ARI,20,23,3,University of Phoenix Stadium,Home,closed,grass,2007091608
25,2007_02_MIN_DET,2007,REG,2,2007-09-16,Sunday,16:05,MIN,DET,17,20,3,Ford Field,Home,dome,fieldturf,2007091609
26,2007_02_DAL_MIA,2007,REG,2,2007-09-16,Sunday,16:05,DAL,MIA,37,20,-17,Dolphin Stadium,Home,outdoors,grass,2007091610
27,2007_02_NYJ_BAL,2007,REG,2,2007-09-16,Sunday,16:15,NYJ,BAL,13,20,7,M&T Bank Stadium,Home,outdoors,sportturf,2007091611
28,2007_02_KC_CHI,2007,REG,2,2007-09-16,Sunday,16:15,KC,CHI,10,20,10,Soldier Field,Home,outdoors,grass,2007091612
29,2007_02_OAK_DEN,2007,REG,2,2007-09-16,Sunday,16:15,OAK,DEN,20,23,3,Invesco Field at Mile High,Home,outdoors,grass,2007091613
30,2007_02_SD_NE,2007,REG,2,2007-09-16,Sunday,20:25,SD,NE,14,38,24,Gillette Stadium,Home,outdoors,fieldturf,2007091614
31,2007_02_WAS_PHI,2007,REG,2,2007-09-17,Monday,20:40,WAS,PHI,20,12,-8,Lincoln Financial Field,Home,outdoors,grass,2007091700
32,2007_03_ARI_BAL,2007,REG,3,2007-09-23,Sunday,13:00,ARI,BAL,23,26,3,M&T Bank Stadium,Home,outdoors,sportturf,2007092300
