,game_id,season,game_type,week,gameday,weekday,gametime,away_team,home_team,away_score,home_score,home_result,stadium,location,roof,surface,old_game_id
0,2016_01_CAR_DEN,2016,REG,1,2016-09-08,Thursday,20:30,CAR,DEN,20,21,1,Sports Authority Field at Mile High,Home,outdoors,grass,2016090800
1,2016_01_TB_ATL,2016,REG,1,2016-09-11,Sunday,13:00,TB,ATL,31,24,-7,Georgia Dome,Home,dome,fieldturf,2016091100
2,2016_01_BUF_BAL,2016,REG,1,2016-09-11,Sunday,13:00,BUF,BAL,7,13,6,M&T Bank Stadium,Home,outdoors,grass,2016091101
3,2016_01_CHI_HOU,2016,REG,1,2016-09-11,Sunday,13:00,CHI,HOU,14,23,9,NRG Stadium,Home,closed,fieldturf,2016091102
4,2016_01_GB_JAX,2016,REG,1,2016-09-11,Sunday,13:00,GB,JAX,27,23,-4,EverBank Field,Home,outdoors,grass,2016091103
5,2016_01_SD_KC,2016,REG,1,2016-09-11,Sunday,13:00,SD,KC,27,33,6,Arrowhead Stadium,Home,outdoors,grass,2016091104
6,2016_01_OAK_NO,2016,REG,1,2016-09-11,Sunday,13:00,OAK,NO,35,34,-1,Mercedes-Benz Superdome,Home,dome,sportturf,2016091105
7,2016_01_CIN_NYJ,2016,REG,1,2016-09-11,Sunday,13:00,CIN,NYJ,23,22,-1,MetLife Stadium,Home,outdoors,fieldturf,2016091106
8,2016_01_CLE_PHI,2016,REG,1,2016-09-11,Sunday,13:00,CLE,PHI,10,29,19,Lincoln Financial Field,Home,outdoors,grass,2016091107
9,2016_01_MIN_TEN,2016,REG,1,2016-09-11,Sunday,13:00,MIN,TEN,25,16,-9,Nissan Stadium,Home,outdoors,grass,2016091108
10,2016_01_MIA_SEA,2016,REG,1,2016-09-11,Sunday,16:05,MIA,SEA,10,12,2,CenturyLink Field,Home,outdoors,fieldturf,2016091109
11,2016_01_NYG_DAL,2016,REG,1,2016-09-11,Sunday,16:25,NYG,DAL,20,19,-1,AT&T Stadium,Home,closed,matrixturf,2016091110
12,2016_01_DET_IND,2016,REG,1,2016-09-11,Sunday,16:25,DET,IND,39,35,-4,Lucas Oil Stadium,Home,open,fieldturf,2016091111
13,2016_01_NE_ARI,2016,REG,1,2016-09-11,Sunday,20:30,NE,ARI,23,21,-2,University of Phoenix Stadium,Home,closed,grass,2016091112
14,2016_01_PIT_WAS,2016,REG,1,2016-09-12,Monday,19:10,PIT,WAS,38,16,-22,FedExField,Home,outdoors,grass,2016091200
15,2016_01_LA_SF,2016,REG,1,2016-09-12,Monday,22:20,LA,SF,0,28,28,Levi's Stadium,Home,outdoors,grass,2016091201
16,2016_02_NYJ_BUF,2016,REG,2,2016-09-15,Thursday,20:25,NYJ,BUF,37,31,-6,New Era Field,Home,outdoors,a_turf,2016091500
17,2016_02_TB_ARI,2016,REG,2,2016-09-18,Sunday,13:00,TB,ARI,7,40,33,University of Phoenix Stadium,Home,closed,grass,2016091808
18,2016_02_SF_CAR,2016,REG,2,2016-09-18,Sunday,13:00,SF,CAR,27,46,19,Bank of America Stadium,Home,outdoors,grass,2016091800
19,2016_02_BAL_CLE,2016,REG,2,2016-09-18,Sunday,13:00,BAL,CLE,25,20,-5,FirstEnergy Stadium,Home,outdoors,grass,2016091801
20,2016_02_TEN_DET,2016,REG,2,2016-09-18,Sunday,13:00,TEN,DET,16,15,-1,Ford Field,Home,dome,fieldturf,2016091802
21,2016_02_KC_HOU,2016,REG,2,2016-09-18,Sunday,13:00,KC,HOU,12,19,7,NRG Stadium,Home,closed,fieldturf,2016091803
22,2016_02_MIA_NE,2016,REG,2,2016-09-18,Sunday,13:00,MIA,NE,24,31,7,Gillette Stadium,Home,outdoors,fieldturf,2016091804
23,2016_02_NO_NYG,2016,REG,2,2016-09-18,Sunday,13:00,NO,NYG,13,16,3,MetLife Stadium,Home,outdoors,fieldturf,2016091805
24,2016_02_CIN_PIT,2016,REG,2,2016-09-18,Sunday,13:00,CIN,PIT,16,24,8,Heinz Field,Home,outdoors,grass,2016091806
25,2016_02_DAL_WAS,2016,REG,2,2016-09-18,Sunday,13:00,DAL,WAS,27,23,-4,FedExField,Home,outdoors,grass,2016091807
26,2016_02_SEA_LA,2016,REG,2,2016-09-18,Sunday,16:05,SEA,LA,3,9,6,Los Angeles Memorial Coliseum,Home,outdoors,grass,2016091809
27,2016_02_IND_DEN,2016,REG,2,2016-09-18,Sunday,16:25,IND,DEN,20,34,14,Sports Authority Field at Mile High,Home,outdoors,grass,2016091810
28,2016_02_ATL_OAK,2016,REG,2,2016-09-18,Sunday,16:25,ATL,OAK,35,28,-7,Oakland-Alameda County Coliseum,Home,outdoors,grass,2016091811
29,2016_02_JAX_SD,2016,REG,2,2016-09-18,Sunday,16:25,JAX,SD,14,38,24,Qualcomm Stadium,Home,outdoors,grass,2016091812
30,2016_02_GB_MIN,2016,REG,2,2016-09-18,Sunday,20:30,GB,MIN,14,17,3,U.S. Bank Stadium,Home,dome,sportturf,2016091813
31,2016_02_PHI_CHI,2016,REG,2,2016-09-19,Monday,20:30,PHI,CHI,29,14,-15,Soldier Field,Home,outdoors,grass,2016091900
