,game_id,season,game_type,week,gameday,weekday,gametime,away_team,home_team,away_score,home_score,home_result,stadium,location,roof,surface,old_game_id
0,2009_01_TEN_PIT,2009,REG,1,2009-09-10,Thursday,20:30,TEN,PIT,10,13,3,Heinz Field,Home,outdoors,dessograss,2009091000
1,2009_01_MIA_ATL,2009,REG,1,2009-09-13,Sunday,13:00,MIA,ATL,7,19,12,Georgia Dome,Home,dome,fieldturf,2009091300
2,2009_01_KC_BAL,2009,REG,1,2009-09-13,Sunday,13:00,KC,BAL,24,38,14,M&T Bank Stadium,Home,outdoors,sportturf,2009091301
3,2009_01_PHI_CAR,2009,REG,1,2009-09-13,Sunday,13:00,PHI,CAR,38,10,-28,Bank of America Stadium,Home,outdoors,grass,2009091302
4,2009_01_DEN_CIN,2009,REG,1,2009-09-13,Sunday,13:00,DEN,CIN,12,7,-5,Paul Brown Stadium,Home,outdoors,fieldturf,2009091303
5,2009_01_MIN_CLE,2009,REG,1,2009-09-13,Sunday,13:00,MIN,CLE,34,20,-14,Cleveland Browns Stadium,Home,outdoors,grass,2009091304
6,2009_01_NYJ_HOU,2009,REG,1,2009-09-13,Sunday,13:00,NYJ,HOU,24,7,-17,Reliant Stadium,Home,closed,grass,2009091305
7,2009_01_JAX_IND,2009,REG,1,2009-09-13,Sunday,13:00,JAX,IND,12,14,2,Lucas Oil Stadium,Home,open,fieldturf,2009091306
8,2009_01_DET_NO,2009,REG,1,2009-09-13,Sunday,13:00,DET,NO,27,45,18,Louisiana Superdome,Home,dome,fieldturf,2009091307
9,2009_01_DAL_TB,2009,REG,1,2009-09-13,Sunday,13:00,DAL,TB,34,21,-13,Raymond James Stadium,Home,outdoors,grass,2009091308
10,2009_01_SF_ARI,2009,REG,1,2009-09-13,Sunday,16:15,SF,ARI,20,16,-4,University of Phoenix Stadium,Home,closed,grass,2009091309
11,2009_01_WAS_NYG,2009,REG,1,2009-09-13,Sunday,16:15,WAS,NYG,17,23,6,Giants Stadium,Home,outdoors,fieldturf,2009091310
12,2009_01_STL_SEA,2009,REG,1,2009-09-13,Sunday,16:15,STL,SEA,0,28,28,Qwest Field,Home,outdoors,fieldturf,2009091311
13,2009_01_CHI_GB,2009,REG,1,2009-09-13,Sunday,20:20,CHI,GB,15,21,6,Lambeau Field,Home,outdoors,grass,2009091312
14,2009_01_BUF_NE,2009,REG,1,2009-09-14,Monday,19:00,BUF,NE,24,25,1,Gillette Stadium,Home,outdoors,fieldturf,2009091400
15,2009_01_SD_OAK,2009,REG,1,2009-09-14,Monday,22:15,SD,OAK,24,20,-4,Oakland-Alameda County Coliseum,Home,outdoors,grass,2009091401
16,2009_02_CAR_ATL,2009,REG,2,2009-09-20,Sunday,13:00,CAR,ATL,20,28,8,Georgia Dome,Home,dome,fieldturf,2009092000
17,2009_02_MIN_DET,2009,REG,2,2009-09-20,Sunday,13:00,MIN,DET,27,13,-14,Ford Field,Home,dome,fieldturf,2009092001
18,2009_02_CIN_GB,2009,REG,2,2009-09-20,Sunday,13:00,CIN,GB,31,24,-7,Lambeau Field,Home,outdoors,grass,2009092002
19,2009_02_ARI_JAX,2009,REG,2,2009-09-20,Sunday,13:00,ARI,JAX,31,17,-14,Jacksonville Municipal Stadium,Home,outdoors,grass,2009092003
20,2009_02_OAK_KC,2009,REG,2,2009-09-20,Sunday,13:00,OAK,KC,13,10,-3,Arrowhead Stadium,Home,outdoors,grass,2009092004
21,2009_02_NE_NYJ,2009,REG,2,2009-09-20,Sunday,13:00,NE,NYJ,9,16,7,Giants Stadium,Home,outdoors,fieldturf,2009092005
22,2009_02_NO_PHI,2009,REG,2,2009-09-20,Sunday,13:00,NO,PHI,48,22,-26,Lincoln Financial Field,Home,outdoors,grass,2009092006
23,2009_02_HOU_TEN,2009,REG,2,2009-09-20,Sunday,13:00,HOU,TEN,34,31,-3,LP Field,Home,outdoors,grass,2009092007
24,2009_02_STL_WAS,2009,REG,2,2009-09-20,Sunday,13:00,STL,WAS,7,9,2,FedExField,Home,outdoors,grass,2009092008
