,game_id,season,game_type,week,gameday,weekday,gametime,away_team,home_team,away_score,home_score,home_result,stadium,location,roof,surface,old_game_id
0,2000_01_SF_ATL,2000,REG,1,2000-09-03,Sunday,13:00,SF,ATL,28,36,8,Georgia Dome,Home,dome,astroturf,2000090310
1,2000_01_JAX_CLE,2000,REG,1,2000-09-03,Sunday,13:00,JAX,CLE,27,7,-20,Cleveland Browns Stadium,Home,outdoors,grass,2000090306
2,2000_01_IND_KC,2000,REG,1,2000-09-03,Sunday,13:00,IND,KC,27,14,-13,Arrowhead Stadium,Home,outdoors,grass,2000090305
3,2000_01_CHI_MIN,2000,REG,1,2000-09-03,Sunday,13:00,CHI,MIN,27,30,3,Hubert H. Humphrey Metrodome,Home,dome,astroturf,2000090303
4,2000_01_TB_NE,2000,REG,1,2000-09-03,Sunday,13:00,TB,NE,21,16,-5,Foxboro Stadium,Home,outdoors,grass,2000090312
5,2000_01_DET_NO,2000,REG,1,2000-09-03,Sunday,13:00,DET,NO,14,10,-4,Louisiana Superdome,Home,dome,astroturf,2000090304
6,2000_01_ARI_NYG,2000,REG,1,2000-09-03,Sunday,13:00,ARI,NYG,16,21,5,Giants Stadium,Home,outdoors,grass,2000090300
7,2000_01_BAL_PIT,2000,REG,1,2000-09-03,Sunday,13:00,BAL,PIT,16,0,-16,Three Rivers Stadium,Home,outdoors,astroturf,2000090301
8,2000_01_CAR_WAS,2000,REG,1,2000-09-03,Sunday,13:00,CAR,WAS,17,20,3,FedExField,Home,outdoors,grass,2000090302
9,2000_01_PHI_DAL,2000,REG,1,2000-09-03,Sunday,16:05,PHI,DAL,41,14,-27,Texas Stadium,Home,outdoors,astroturf,2000090308
10,2000_01_NYJ_GB,2000,REG,1,2000-09-03,Sunday,16:15,NYJ,GB,20,16,-4,Lambeau Field,Home,outdoors,grass,2000090307
11,2000_01_SEA_MIA,2000,REG,1,2000-09-03,Sunday,16:15,SEA,MIA,0,23,23,Pro Player Stadium,Home,outdoors,grass,2000090311
12,2000_01_SD_OAK,2000,REG,1,2000-09-03,Sunday,16:15,SD,OAK,6,9,3,Network Associates Coliseum,Home,outdoors,grass,2000090309
13,2000_01_TEN_BUF,2000,REG,1,2000-09-03,Sunday,20:20,TEN,BUF,13,16,3,Ralph Wilson Stadium,Home,outdoors,astroturf,2000090313
14,2000_01_DEN_STL,2000,REG,1,2000-09-04,Monday,09:00,DEN,STL,36,41,5,TWA Dome,Home,dome,astroturf,2000090400
15,2000_02_OAK_IND,2000,REG,2,2000-09-10,Sunday,12:00,OAK,IND,38,31,-7,RCA Dome,Home,dome,astroturf,2000091010
16,2000_02_JAX_BAL,2000,REG,2,2000-09-10,Sunday,13:00,JAX,BAL,36,39,3,PSINet Stadium,Home,outdoors,grass,2000091005
17,2000_02_GB_BUF,2000,REG,2,2000-09-10,Sunday,13:00,GB,BUF,18,27,9,Ralph Wilson Stadium,Home,outdoors,astroturf,2000091004
18,2000_02_CLE_CIN,2000,REG,2,2000-09-10,Sunday,13:00,CLE,CIN,24,7,-17,Paul Brown Stadium,Home,outdoors,grass,2000091003
19,2000_02_MIA_MIN,2000,REG,2,2000-09-10,Sunday,13:00,MIA,MIN,7,13,6,Hubert H. Humphrey Metrodome,Home,dome,astroturf,2000091007
20,2000_02_NYG_PHI,2000,REG,2,2000-09-10,Sunday,13:00,NYG,PHI,33,18,-15,Veterans Stadium,Home,outdoors,astroturf,2000091009
21,2000_02_CHI_TB,2000,REG,2,2000-09-10,Sunday,13:00,CHI,TB,0,41,41,Raymond James Stadium,Home,outdoors,grass,2000091002
22,2000_02_KC_TEN,2000,REG,2,2000-09-10,Sunday,13:00,KC,TEN,14,17,3,Adelphia Coliseum,Home,outdoors,grass,2000091006
23,2000_02_ATL_DEN,2000,REG,2,2000-09-10,Sunday,16:15,ATL,DEN,14,42,28,Mile High Stadium,Home,outdoors,grass,2000091000
24,2000_02_WAS_DET,2000,REG,2,2000-09-10,Sunday,16:15,WAS,DET,10,15,5,Pontiac Silverdome,Home,dome,astroturf,2000091012
25,2000_02_NO_SD,2000,REG,2,2000-09-10,Sunday,16:15,NO,SD,28,27,-1,Qualcomm Stadium,Home,outdoors,grass,2000091008
26,2000_02_STL_SEA,2000,REG,2,2000-09-10,Sunday,16:15,STL,SEA,37,34,-3,Husky Stadium,Home,outdoors,fieldturf,2000091011
27,2000_02_CAR_SF,2000,REG,2,2000-09-10,Sunday,16:15,CAR,SF,38,22,-16,3Com Park,Home,outdoors,grass,2000091001
28,2000_02_DAL_ARI,2000,REG,2,2000-09-10,Sunday,20:20,DAL,ARI,31,32,1,Sun Devil Stadium,Home,outdoors,grass,2000091013
29,2000_02_NE_NYJ,2000,REG,2,2000-09-11,Monday,09:00,NE,NYJ,19,20,1,Giants Stadium,Home,outdoors,grass,2000091100
30,2000_03_ATL_CAR,2000,REG,3,2000-09-17,Sunday,13:00,ATL,CAR,15,10,-5,Ericsson Stadium,Home,outdoors,grass,2000091700
31,2000_03_PIT_CLE,2000,REG,3,2000-09-17,Sunday,13:00,PIT,CLE,20,23,3,Cleveland Browns Stadium,Home,outdoors,grass,2000091708
32,2000_03_TB_DET,2000,REG,3,2000-09-17,Sunday,13:00,TB,DET,31,10,-21,Pontiac Silverdome,Home,dome,astroturf,2000091711
33,2000_03_PHI_GB,2000,REG,3,2000-09-17,Sunday,13:00,PHI,GB,3,6,3,Lambeau Field,Home,outdoors,grass,2000091707
34,2000_03_CIN_JAX,2000,REG,3,2000-09-17,Sunday,13:00,CIN,JAX,0,13,13,Alltel Stadium,Home,outdoors,grass,2000091702
35,2000_03_SD_KC,2000,REG,3,2000-09-17,Sunday,13:00,SD,KC,10,42,32,Arrowhead Stadium,Home,outdoors,grass,2000091709
36,2000_03_BUF_NYJ,2000,REG,3,2000-09-17,Sunday,13:00,BUF,NYJ,14,27,13,Giants Stadium,Home,outdoors,grass,2000091701
