,game_id,season,game_type,week,gameday,weekday,gametime,away_team,home_team,away_score,home_score,home_result,stadium,location,roof,surface,old_game_id
0,2001_01_CHI_BAL,2001,REG,1,2001-09-09,Sunday,13:00,CHI,BAL,6,17,11,PSINet Stadium,Home,outdoors,grass,2001090902
1,2001_01_NO_BUF,2001,REG,1,2001-09-09,Sunday,13:00,NO,BUF,24,6,-18,Ralph Wilson Stadium,Home,outdoors,astroturf,2001090906
2,2001_01_NE_CIN,2001,REG,1,2001-09-09,Sunday,13:00,NE,CIN,17,23,6,Paul Brown Stadium,Home,outdoors,grass,2001090905
3,2001_01_SEA_CLE,2001,REG,1,2001-09-09,Sunday,13:00,SEA,CLE,9,6,-3,Cleveland Browns Stadium,Home,outdoors,grass,2001090910
4,2001_01_TB_DAL,2001,REG,1,2001-09-09,Sunday,13:00,TB,DAL,10,6,-4,Texas Stadium,Home,outdoors,astroturf,2001090911
5,2001_01_DET_GB,2001,REG,1,2001-09-09,Sunday,13:00,DET,GB,6,28,22,Lambeau Field,Home,outdoors,grass,2001090903
6,2001_01_PIT_JAX,2001,REG,1,2001-09-09,Sunday,13:00,PIT,JAX,3,21,18,Alltel Stadium,Home,outdoors,grass,2001090908
7,2001_01_OAK_KC,2001,REG,1,2001-09-09,Sunday,13:00,OAK,KC,27,24,-3,Arrowhead Stadium,Home,outdoors,grass,2001090907
8,2001_01_CAR_MIN,2001,REG,1,2001-09-09,Sunday,13:00,CAR,MIN,24,13,-11,Hubert H. Humphrey Metrodome,Home,dome,astroturf,2001090901
9,2001_01_IND_NYJ,2001,REG,1,2001-09-09,Sunday,13:00,IND,NYJ,45,24,-21,Giants Stadium,Home,outdoors,grass,2001090904
10,2001_01_STL_PHI,2001,REG,1,2001-09-09,Sunday,16:15,STL,PHI,20,17,-3,Veterans Stadium,Home,outdoors,fieldturf,2001090909
11,2001_01_WAS_SD,2001,REG,1,2001-09-09,Sunday,16:15,WAS,SD,3,30,27,Qualcomm Stadium,Home,outdoors,grass,2001090912
12,2001_01_ATL_SF,2001,REG,1,2001-09-09,Sunday,16:15,ATL,SF,13,16,3,3Com Park,Home,outdoors,grass,2001090900
13,2001_01_MIA_TEN,2001,REG,1,2001-09-09,Sunday,20:30,MIA,TEN,31,23,-8,Adelphia Coliseum,Home,outdoors,grass,2001090913
14,2001_01_NYG_DEN,2001,REG,1,2001-09-10,Monday,09:00,NYG,DEN,20,31,11,Invesco Field at Mile High,Home,outdoors,grass,2001091000
15,2001_02_CAR_ATL,2001,REG,2,2001-09-23,Sunday,13:00,CAR,ATL,16,24,8,Georgia Dome,Home,dome,astroturf,2001092302
16,2001_02_MIN_CHI,2001,REG,2,2001-09-23,Sunday,13:00,MIN,CHI,10,17,7,Soldier Field,Home,outdoors,grass,2001092304
17,2001_02_BAL_CIN,2001,REG,2,2001-09-23,Sunday,13:00,BAL,CIN,10,21,11,Paul Brown Stadium,Home,outdoors,grass,2001092300
18,2001_02_DET_CLE,2001,REG,2,2001-09-23,Sunday,13:00,DET,CLE,14,24,10,Cleveland Browns Stadium,Home,outdoors,grass,2001092303
19,2001_02_SD_DAL,2001,REG,2,2001-09-23,Sunday,13:00,SD,DAL,32,21,-11,Texas Stadium,Home,outdoors,astroturf,2001092310
20,2001_02_BUF_IND,2001,REG,2,2001-09-23,Sunday,13:00,BUF,IND,26,42,16,RCA Dome,Home,dome,astroturf,2001092301
